slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
dipdup-nova-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Free,Archive,Indexed Data,Custom,nova,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
dipdup-one-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Enterprise,Archive,Indexed Data,Custom,one,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
dipdup-one-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Free,Archive,Indexed Data,Custom,one,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
dipdup-sepolia-enterprise-indexer,!provider:dipdup-enterprise-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Enterprise,Archive,Indexed Data,Custom,sepolia,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
dipdup-sepolia-free-indexer,!provider:dipdup-free-indexer,"[""[Website](https://dipdup.io/)"",""[Docs](https://dipdup.io/docs/supported-networks/arbitrum)""]",,Free,Archive,Indexed Data,Custom,sepolia,$0,$0 (self-hosted open-source),NULL,NULL,NULL,,,,,FALSE,FALSE,"[""GraphQL"",""Code-gen APIs""]",,"[""Open-source stack security""]","[""Logs"",""Analytics""]","[""Global""]","[""Fast setup templates"",""Open-source""]",null
drpc-nova-enterprise-full-archive,!provider:drpc-enterprise-full-archive,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-nova-enterprise-recent-state,!provider:drpc-enterprise-recent-state,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-nova-free-full-archive,!provider:drpc-free-full-archive,"[""[Website](https://drpc.org/chainlist/arbitrum-nova-mainnet-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Archive,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-nova-free-recent-state,!provider:drpc-free-recent-state,"[""[Website](https://drpc.org/chainlist/arbitrum-nova-mainnet-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Pruned,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-nova-pay-as-you-go-full-archive,!provider:drpc-pay-as-you-go-full-archive,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,nova,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-nova-pay-as-you-go-recent-state,!provider:drpc-pay-as-you-go-recent-state,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,nova,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-one-enterprise-full-archive,!provider:drpc-enterprise-full-archive,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-one-enterprise-recent-state,!provider:drpc-enterprise-recent-state,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-one-free-full-archive,!provider:drpc-free-full-archive,"[""[Website](https://drpc.org/chainlist/arbitrum-mainnet-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-one-free-recent-state,!provider:drpc-free-recent-state,"[""[Website](https://drpc.org/chainlist/arbitrum-mainnet-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-one-pay-as-you-go-full-archive,!provider:drpc-pay-as-you-go-full-archive,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-one-pay-as-you-go-recent-state,!provider:drpc-pay-as-you-go-recent-state,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-sepolia-enterprise-full-archive,!provider:drpc-enterprise-full-archive,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-sepolia-enterprise-recent-state,!provider:drpc-enterprise-recent-state,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-sepolia-free-full-archive,!provider:drpc-free-full-archive,"[""[Website](https://drpc.org/chainlist/arbitrum-sepolia-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Archive,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-sepolia-free-recent-state,!provider:drpc-free-recent-state,"[""[Website](https://drpc.org/chainlist/arbitrum-sepolia-rpc)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-sepolia-pay-as-you-go-full-archive,!provider:drpc-pay-as-you-go-full-archive,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-sepolia-pay-as-you-go-recent-state,!provider:drpc-pay-as-you-go-recent-state,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs/arbitrum-api)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
dwellir-nova-enterprise-full-archive,!provider:dwellir-enterprise-full-archive,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-nova-enterprise-recent-state,!provider:dwellir-enterprise-recent-state,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-nova-free-full-archive,!provider:dwellir-free-full-archive,"[""[Website](https://www.dwellir.com/networks/arbitrum)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,nova,$5 (once),$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""20 responses/sec"",""500K daily response limit"",""1 API Key""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-nova-free-recent-state,!provider:dwellir-free-recent-state,"[""[Website](https://www.dwellir.com/networks/arbitrum)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,nova,$5 (once),$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""20 responses/sec"",""500K daily response limit"",""1 API Key""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-nova-pay-as-you-go-full-archive,!provider:dwellir-pay-as-you-go-full-archive,"[""[Buy](https://www.dwellir.com/pricing)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,nova,$49/$299/$999,$5/$3/$2/1M requests,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""100/500/2K responses/sec"",""500/2500/10K responses/sec(burst)"",""unlimited daily response"",""10/15/20 API Keys""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-nova-pay-as-you-go-recent-state,!provider:dwellir-pay-as-you-go-recent-state,"[""[Buy](https://www.dwellir.com/pricing)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,nova,$49/$299/$999,$5/$3/$2/1M requests,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""100/500/2K responses/sec"",""500/2500/10K responses/sec(burst)"",""unlimited daily response"",""10/15/20 API Keys""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-enterprise-full-archive,!provider:dwellir-enterprise-full-archive,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-enterprise-recent-state,!provider:dwellir-enterprise-recent-state,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-free-full-archive,!provider:dwellir-free-full-archive,"[""[Website](https://www.dwellir.com/networks/arbitrum)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$5 (once),$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""20 responses/sec"",""500K daily response limit"",""1 API Key""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-free-recent-state,!provider:dwellir-free-recent-state,"[""[Website](https://www.dwellir.com/networks/arbitrum)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$5 (once),$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""20 responses/sec"",""500K daily response limit"",""1 API Key""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-pay-as-you-go-full-archive,!provider:dwellir-pay-as-you-go-full-archive,"[""[Buy](https://www.dwellir.com/pricing)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,$49/$299/$999,$5/$3/$2/1M requests,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""100/500/2K responses/sec"",""500/2500/10K responses/sec(burst)"",""unlimited daily response"",""10/15/20 API Keys""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-one-pay-as-you-go-recent-state,!provider:dwellir-pay-as-you-go-recent-state,"[""[Buy](https://www.dwellir.com/pricing)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,$49/$299/$999,$5/$3/$2/1M requests,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""100/500/2K responses/sec"",""500/2500/10K responses/sec(burst)"",""unlimited daily response"",""10/15/20 API Keys""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-sepolia-enterprise-full-archive,!provider:dwellir-enterprise-full-archive,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
dwellir-sepolia-enterprise-recent-state,!provider:dwellir-enterprise-recent-state,"[""[Contact](https://www.dwellir.com/contact)"",""[Docs](https://www.dwellir.com/docs/arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""trace"",""debug""]","[""custom limits""]","[""HTTPS and WebSocket protocols with strict authentication controls such as API key rotation, IP allow lists, and JWT-based authentication to prevent unauthorized access"",""Bare metal servers""]",,"[""Global""]",,
